REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
NAmerica,PWRWNDUSACE01,1,2044.0,0.0
NAmerica,PWRWNDUSACE01,1,2045.0,0.0
NAmerica,PWRWNDUSACE01,1,2046.0,0.0
NAmerica,PWRWNDUSACE01,1,2047.0,0.0
NAmerica,PWRWNDUSACE01,1,2048.0,0.0
NAmerica,PWRWNDUSACE01,1,2049.0,0.0
NAmerica,PWRWNDUSACE01,1,2050.0,0.0
NAmerica,PWRWNDUSATX01,1,2019.0,0.0
NAmerica,PWRWNDUSATX01,1,2020.0,0.0
NAmerica,PWRWNDUSATX01,1,2021.0,0.0
NAmerica,PWRWNDUSATX01,1,2022.0,0.0
NAmerica,PWRWNDUSATX01,1,2023.0,0.0
NAmerica,PWRWNDUSATX01,1,2024.0,0.0
NAmerica,PWRWNDUSATX01,1,2025.0,0.0
NAmerica,PWRWNDUSATX01,1,2026.0,0.0
NAmerica,PWRWNDUSATX01,1,2027.0,0.0
NAmerica,PWRWNDUSATX01,1,2028.0,0.0
NAmerica,PWRWNDUSATX01,1,2029.0,0.0
NAmerica,PWRWNDUSATX01,1,2030.0,0.0
NAmerica,PWRWNDUSATX01,1,2031.0,0.0
NAmerica,PWRWNDUSATX01,1,2032.0,0.0
NAmerica,PWRWNDUSATX01,1,2033.0,0.0
NAmerica,PWRWNDUSATX01,1,2034.0,0.0
NAmerica,PWRWNDUSATX01,1,2035.0,0.0
NAmerica,PWRWNDUSATX01,1,2036.0,0.0
NAmerica,PWRWNDUSATX01,1,2037.0,0.0
NAmerica,PWRWNDUSATX01,1,2038.0,0.0
NAmerica,PWRWNDUSATX01,1,2039.0,0.0
NAmerica,PWRWNDUSATX01,1,2040.0,0.0
NAmerica,PWRWNDUSATX01,1,2041.0,0.0
NAmerica,PWRWNDUSATX01,1,2042.0,0.0
NAmerica,PWRWNDUSATX01,1,2043.0,0.0
NAmerica,PWRWNDUSATX01,1,2044.0,0.0
NAmerica,PWRWNDUSATX01,1,2045.0,0.0
NAmerica,PWRWNDUSATX01,1,2046.0,0.0
NAmerica,PWRWNDUSATX01,1,2047.0,0.0
NAmerica,PWRWNDUSATX01,1,2048.0,0.0
NAmerica,PWRWNDUSATX01,1,2049.0,0.0
NAmerica,PWRWNDUSATX01,1,2050.0,0.0
NAmerica,PWRWNDUSAMW01,1,2019.0,0.0
NAmerica,PWRWNDUSAMW01,1,2020.0,0.0
NAmerica,PWRWNDUSAMW01,1,2021.0,0.0
NAmerica,PWRWNDUSAMW01,1,2022.0,0.0
NAmerica,PWRWNDUSAMW01,1,2023.0,0.0
NAmerica,PWRWNDUSAMW01,1,2024.0,0.0
NAmerica,PWRWNDUSAMW01,1,2025.0,0.0
NAmerica,PWRWNDUSAMW01,1,2026.0,0.0
NAmerica,PWRWNDUSAMW01,1,2027.0,0.0
NAmerica,PWRWNDUSAMW01,1,2028.0,0.0
NAmerica,PWRWNDUSAMW01,1,2029.0,0.0
NAmerica,PWRWNDUSAMW01,1,2030.0,0.0
NAmerica,PWRWNDUSAMW01,1,2031.0,0.0
NAmerica,PWRWNDUSAMW01,1,2032.0,0.0
NAmerica,PWRWNDUSAMW01,1,2033.0,0.0
NAmerica,PWRWNDUSAMW01,1,2034.0,0.0
NAmerica,PWRWNDUSAMW01,1,2035.0,0.0
NAmerica,PWRWNDUSAMW01,1,2036.0,0.0
NAmerica,PWRWNDUSAMW01,1,2037.0,0.0
NAmerica,PWRWNDUSAMW01,1,2038.0,0.0
NAmerica,PWRWNDUSAMW01,1,2039.0,0.0
NAmerica,PWRWNDUSAMW01,1,2040.0,0.0
NAmerica,PWRWNDUSAMW01,1,2041.0,0.0
NAmerica,PWRWNDUSAMW01,1,2042.0,0.0
NAmerica,PWRWNDUSAMW01,1,2043.0,0.0
NAmerica,PWRWNDUSAMW01,1,2044.0,0.0
NAmerica,PWRWNDUSAMW01,1,2045.0,0.0
NAmerica,PWRWNDUSAMW01,1,2046.0,0.0
NAmerica,PWRWNDUSAMW01,1,2047.0,0.0
NAmerica,PWRWNDUSAMW01,1,2048.0,0.0
NAmerica,PWRWNDUSAMW01,1,2049.0,0.0
NAmerica,PWRWNDUSAMW01,1,2050.0,0.0
NAmerica,PWRWNDUSAAL01,1,2019.0,0.0
NAmerica,PWRWNDUSAAL01,1,2020.0,0.0
NAmerica,PWRWNDUSAAL01,1,2021.0,0.0
NAmerica,PWRWNDUSAAL01,1,2022.0,0.0
NAmerica,PWRWNDUSAAL01,1,2023.0,0.0
NAmerica,PWRWNDUSAAL01,1,2024.0,0.0
NAmerica,PWRWNDUSAAL01,1,2025.0,0.0
NAmerica,PWRWNDUSAAL01,1,2026.0,0.0
NAmerica,PWRWNDUSAAL01,1,2027.0,0.0
NAmerica,PWRWNDUSAAL01,1,2028.0,0.0
NAmerica,PWRWNDUSAAL01,1,2029.0,0.0
NAmerica,PWRWNDUSAAL01,1,2030.0,0.0
NAmerica,PWRWNDUSAAL01,1,2031.0,0.0
NAmerica,PWRWNDUSAAL01,1,2032.0,0.0
NAmerica,PWRWNDUSAAL01,1,2033.0,0.0
NAmerica,PWRWNDUSAAL01,1,2034.0,0.0
NAmerica,PWRWNDUSAAL01,1,2035.0,0.0
NAmerica,PWRWNDUSAAL01,1,2036.0,0.0
NAmerica,PWRWNDUSAAL01,1,2037.0,0.0
NAmerica,PWRWNDUSAAL01,1,2038.0,0.0
NAmerica,PWRWNDUSAAL01,1,2039.0,0.0
NAmerica,PWRWNDUSAAL01,1,2040.0,0.0
NAmerica,PWRWNDUSAAL01,1,2041.0,0.0
NAmerica,PWRWNDUSAAL01,1,2042.0,0.0
NAmerica,PWRWNDUSAAL01,1,2043.0,0.0
NAmerica,PWRWNDUSAAL01,1,2044.0,0.0
NAmerica,PWRWNDUSAAL01,1,2045.0,0.0
NAmerica,PWRWNDUSAAL01,1,2046.0,0.0
NAmerica,PWRWNDUSAAL01,1,2047.0,0.0
NAmerica,PWRWNDUSAAL01,1,2048.0,0.0
NAmerica,PWRWNDUSAAL01,1,2049.0,0.0
NAmerica,PWRWNDUSAAL01,1,2050.0,0.0
NAmerica,PWRWNDUSAMA01,1,2019.0,0.0
NAmerica,PWRWNDUSAMA01,1,2020.0,0.0
NAmerica,PWRWNDUSAMA01,1,2021.0,0.0
NAmerica,PWRWNDUSAMA01,1,2022.0,0.0
NAmerica,PWRWNDUSAMA01,1,2023.0,0.0
NAmerica,PWRWNDUSAMA01,1,2024.0,0.0
NAmerica,PWRWNDUSAMA01,1,2025.0,0.0
NAmerica,PWRWNDUSAMA01,1,2026.0,0.0
NAmerica,PWRWNDUSAMA01,1,2027.0,0.0
NAmerica,PWRWNDUSAMA01,1,2028.0,0.0
NAmerica,PWRWNDUSAMA01,1,2029.0,0.0
NAmerica,PWRWNDUSAMA01,1,2030.0,0.0
NAmerica,PWRWNDUSAMA01,1,2031.0,0.0
NAmerica,PWRWNDUSAMA01,1,2032.0,0.0
NAmerica,PWRWNDUSAMA01,1,2033.0,0.0
NAmerica,PWRWNDUSAMA01,1,2034.0,0.0
NAmerica,PWRWNDUSAMA01,1,2035.0,0.0
NAmerica,PWRWNDUSAMA01,1,2036.0,0.0
NAmerica,PWRWNDUSAMA01,1,2037.0,0.0
NAmerica,PWRWNDUSAMA01,1,2038.0,0.0
NAmerica,PWRWNDUSAMA01,1,2039.0,0.0
NAmerica,PWRWNDUSAMA01,1,2040.0,0.0
NAmerica,PWRWNDUSAMA01,1,2041.0,0.0
NAmerica,PWRWNDUSAMA01,1,2042.0,0.0
NAmerica,PWRWNDUSAMA01,1,2043.0,0.0
NAmerica,PWRWNDUSAMA01,1,2044.0,0.0
NAmerica,PWRWNDUSAMA01,1,2045.0,0.0
NAmerica,PWRWNDUSAMA01,1,2046.0,0.0
NAmerica,PWRWNDUSAMA01,1,2047.0,0.0
NAmerica,PWRWNDUSAMA01,1,2048.0,0.0
NAmerica,PWRWNDUSAMA01,1,2049.0,0.0
NAmerica,PWRWNDUSAMA01,1,2050.0,0.0
NAmerica,PWRWNDUSASE01,1,2019.0,0.0
NAmerica,PWRWNDUSASE01,1,2020.0,0.0
NAmerica,PWRWNDUSASE01,1,2021.0,0.0
NAmerica,PWRWNDUSASE01,1,2022.0,0.0
NAmerica,PWRWNDUSASE01,1,2023.0,0.0
NAmerica,PWRWNDUSASE01,1,2024.0,0.0
NAmerica,PWRWNDUSASE01,1,2025.0,0.0
NAmerica,PWRWNDUSASE01,1,2026.0,0.0
NAmerica,PWRWNDUSASE01,1,2027.0,0.0
NAmerica,PWRWNDUSASE01,1,2028.0,0.0
NAmerica,PWRWNDUSASE01,1,2029.0,0.0
NAmerica,PWRWNDUSASE01,1,2030.0,0.0
NAmerica,PWRWNDUSASE01,1,2031.0,0.0
NAmerica,PWRWNDUSASE01,1,2032.0,0.0
NAmerica,PWRWNDUSASE01,1,2033.0,0.0
NAmerica,PWRWNDUSASE01,1,2034.0,0.0
NAmerica,PWRWNDUSASE01,1,2035.0,0.0
NAmerica,PWRWNDUSASE01,1,2036.0,0.0
NAmerica,PWRWNDUSASE01,1,2037.0,0.0
NAmerica,PWRWNDUSASE01,1,2038.0,0.0
NAmerica,PWRWNDUSASE01,1,2039.0,0.0
NAmerica,PWRWNDUSASE01,1,2040.0,0.0
NAmerica,PWRWNDUSASE01,1,2041.0,0.0
NAmerica,PWRWNDUSASE01,1,2042.0,0.0
NAmerica,PWRWNDUSASE01,1,2043.0,0.0
NAmerica,PWRWNDUSASE01,1,2044.0,0.0
NAmerica,PWRWNDUSASE01,1,2045.0,0.0
NAmerica,PWRWNDUSASE01,1,2046.0,0.0
NAmerica,PWRWNDUSASE01,1,2047.0,0.0
NAmerica,PWRWNDUSASE01,1,2048.0,0.0
NAmerica,PWRWNDUSASE01,1,2049.0,0.0
NAmerica,PWRWNDUSASE01,1,2050.0,0.0
NAmerica,PWRWNDUSAFL01,1,2019.0,0.0
NAmerica,PWRWNDUSAFL01,1,2020.0,0.0
NAmerica,PWRWNDUSAFL01,1,2021.0,0.0
NAmerica,PWRWNDUSAFL01,1,2022.0,0.0
NAmerica,PWRWNDUSAFL01,1,2023.0,0.0
NAmerica,PWRWNDUSAFL01,1,2024.0,0.0
NAmerica,PWRWNDUSAFL01,1,2025.0,0.0
NAmerica,PWRWNDUSAFL01,1,2026.0,0.0
NAmerica,PWRWNDUSAFL01,1,2027.0,0.0
NAmerica,PWRWNDUSAFL01,1,2028.0,0.0
NAmerica,PWRWNDUSAFL01,1,2029.0,0.0
NAmerica,PWRWNDUSAFL01,1,2030.0,0.0
NAmerica,PWRWNDUSAFL01,1,2031.0,0.0
NAmerica,PWRWNDUSAFL01,1,2032.0,0.0
NAmerica,PWRWNDUSAFL01,1,2033.0,0.0
NAmerica,PWRWNDUSAFL01,1,2034.0,0.0
NAmerica,PWRWNDUSAFL01,1,2035.0,0.0
NAmerica,PWRWNDUSAFL01,1,2036.0,0.0
NAmerica,PWRWNDUSAFL01,1,2037.0,0.0
NAmerica,PWRWNDUSAFL01,1,2038.0,0.0
NAmerica,PWRWNDUSAFL01,1,2039.0,0.0
NAmerica,PWRWNDUSAFL01,1,2040.0,0.0
NAmerica,PWRWNDUSAFL01,1,2041.0,0.0
NAmerica,PWRWNDUSAFL01,1,2042.0,0.0
NAmerica,PWRWNDUSAFL01,1,2043.0,0.0
NAmerica,PWRWNDUSAFL01,1,2044.0,0.0
NAmerica,PWRWNDUSAFL01,1,2045.0,0.0
NAmerica,PWRWNDUSAFL01,1,2046.0,0.0
NAmerica,PWRWNDUSAFL01,1,2047.0,0.0
NAmerica,PWRWNDUSAFL01,1,2048.0,0.0
NAmerica,PWRWNDUSAFL01,1,2049.0,0.0
NAmerica,PWRWNDUSAFL01,1,2050.0,0.0
NAmerica,PWRWNDUSANY01,1,2019.0,0.0
NAmerica,PWRWNDUSANY01,1,2020.0,0.0
NAmerica,PWRWNDUSANY01,1,2021.0,0.0
NAmerica,PWRWNDUSANY01,1,2022.0,0.0
NAmerica,PWRWNDUSANY01,1,2023.0,0.0
NAmerica,PWRWNDUSANY01,1,2024.0,0.0
NAmerica,PWRWNDUSANY01,1,2025.0,0.0
NAmerica,PWRWNDUSANY01,1,2026.0,0.0
NAmerica,PWRWNDUSANY01,1,2027.0,0.0
NAmerica,PWRWNDUSANY01,1,2028.0,0.0
NAmerica,PWRWNDUSANY01,1,2029.0,0.0
NAmerica,PWRWNDUSANY01,1,2030.0,0.0
NAmerica,PWRWNDUSANY01,1,2031.0,0.0
NAmerica,PWRWNDUSANY01,1,2032.0,0.0
NAmerica,PWRWNDUSANY01,1,2033.0,0.0
NAmerica,PWRWNDUSANY01,1,2034.0,0.0
NAmerica,PWRWNDUSANY01,1,2035.0,0.0
NAmerica,PWRWNDUSANY01,1,2036.0,0.0
NAmerica,PWRWNDUSANY01,1,2037.0,0.0
NAmerica,PWRWNDUSANY01,1,2038.0,0.0
NAmerica,PWRWNDUSANY01,1,2039.0,0.0
NAmerica,PWRWNDUSANY01,1,2040.0,0.0
NAmerica,PWRWNDUSANY01,1,2041.0,0.0
NAmerica,PWRWNDUSANY01,1,2042.0,0.0
NAmerica,PWRWNDUSANY01,1,2043.0,0.0
NAmerica,PWRWNDUSANY01,1,2044.0,0.0
NAmerica,PWRWNDUSANY01,1,2045.0,0.0
NAmerica,PWRWNDUSANY01,1,2046.0,0.0
NAmerica,PWRWNDUSANY01,1,2047.0,0.0
NAmerica,PWRWNDUSANY01,1,2048.0,0.0
NAmerica,PWRWNDUSANY01,1,2049.0,0.0
NAmerica,PWRWNDUSANY01,1,2050.0,0.0
NAmerica,PWRWNDUSANE01,1,2019.0,0.0
NAmerica,PWRWNDUSANE01,1,2020.0,0.0
NAmerica,PWRWNDUSANE01,1,2021.0,0.0
NAmerica,PWRWNDUSANE01,1,2022.0,0.0
NAmerica,PWRWNDUSANE01,1,2023.0,0.0
NAmerica,PWRWNDUSANE01,1,2024.0,0.0
NAmerica,PWRWNDUSANE01,1,2025.0,0.0
NAmerica,PWRWNDUSANE01,1,2026.0,0.0
NAmerica,PWRWNDUSANE01,1,2027.0,0.0
NAmerica,PWRWNDUSANE01,1,2028.0,0.0
NAmerica,PWRWNDUSANE01,1,2029.0,0.0
NAmerica,PWRWNDUSANE01,1,2030.0,0.0
NAmerica,PWRWNDUSANE01,1,2031.0,0.0
NAmerica,PWRWNDUSANE01,1,2032.0,0.0
NAmerica,PWRWNDUSANE01,1,2033.0,0.0
NAmerica,PWRWNDUSANE01,1,2034.0,0.0
NAmerica,PWRWNDUSANE01,1,2035.0,0.0
NAmerica,PWRWNDUSANE01,1,2036.0,0.0
NAmerica,PWRWNDUSANE01,1,2037.0,0.0
NAmerica,PWRWNDUSANE01,1,2038.0,0.0
NAmerica,PWRWNDUSANE01,1,2039.0,0.0
NAmerica,PWRWNDUSANE01,1,2040.0,0.0
NAmerica,PWRWNDUSANE01,1,2041.0,0.0
NAmerica,PWRWNDUSANE01,1,2042.0,0.0
NAmerica,PWRWNDUSANE01,1,2043.0,0.0
NAmerica,PWRWNDUSANE01,1,2044.0,0.0
NAmerica,PWRWNDUSANE01,1,2045.0,0.0
NAmerica,PWRWNDUSANE01,1,2046.0,0.0
NAmerica,PWRWNDUSANE01,1,2047.0,0.0
NAmerica,PWRWNDUSANE01,1,2048.0,0.0
NAmerica,PWRWNDUSANE01,1,2049.0,0.0
NAmerica,PWRWNDUSANE01,1,2050.0,0.0
NAmerica,TRNUSAMNUSANW,2019,0.0,
NAmerica,TRNUSAMNUSANW,2020,0.0,
NAmerica,TRNUSAMNUSANW,2021,0.0,
NAmerica,TRNUSAMNUSANW,2022,0.0,
NAmerica,TRNUSAMNUSANW,2023,0.0,
NAmerica,TRNUSAMNUSANW,2024,0.0,
NAmerica,TRNUSAMNUSANW,2025,0.0,
NAmerica,TRNUSAMNUSANW,2026,0.0,
NAmerica,TRNUSAMNUSANW,2027,0.0,
NAmerica,TRNUSAMNUSANW,2028,0.0,
NAmerica,TRNUSAMNUSANW,2029,0.0,
NAmerica,TRNUSAMNUSANW,2030,0.0,
NAmerica,TRNUSAMNUSANW,2031,0.0,
NAmerica,TRNUSAMNUSANW,2032,0.0,
NAmerica,TRNUSAMNUSANW,2033,0.0,
NAmerica,TRNUSAMNUSANW,2034,0.0,
NAmerica,TRNUSAMNUSANW,2035,0.0,
NAmerica,TRNUSAMNUSANW,2036,0.0,
NAmerica,TRNUSAMNUSANW,2037,0.0,
NAmerica,TRNUSAMNUSANW,2038,0.0,
NAmerica,TRNUSAMNUSANW,2039,0.0,
NAmerica,TRNUSAMNUSANW,2040,0.0,
NAmerica,TRNUSAMNUSANW,2041,0.0,
NAmerica,TRNUSAMNUSANW,2042,0.0,
NAmerica,TRNUSAMNUSANW,2043,0.0,
NAmerica,TRNUSAMNUSANW,2044,0.0,
NAmerica,TRNUSAMNUSANW,2045,0.0,
NAmerica,TRNUSAMNUSANW,2046,0.0,
NAmerica,TRNUSAMNUSANW,2047,0.0,
NAmerica,TRNUSAMNUSANW,2048,0.0,
NAmerica,TRNUSAMNUSANW,2049,0.0,
NAmerica,TRNUSAMNUSANW,2050,0.0,
NAmerica,TRNUSACAUSANW,2019,0.0,
NAmerica,TRNUSACAUSANW,2020,0.0,
NAmerica,TRNUSACAUSANW,2021,0.0,
NAmerica,TRNUSACAUSANW,2022,0.0,
NAmerica,TRNUSACAUSANW,2023,0.0,
NAmerica,TRNUSACAUSANW,2024,0.0,
NAmerica,TRNUSACAUSANW,2025,0.0,
NAmerica,TRNUSACAUSANW,2026,0.0,
NAmerica,TRNUSACAUSANW,2027,0.0,
NAmerica,TRNUSACAUSANW,2028,0.0,
NAmerica,TRNUSACAUSANW,2029,0.0,
NAmerica,TRNUSACAUSANW,2030,0.0,
NAmerica,TRNUSACAUSANW,2031,0.0,
NAmerica,TRNUSACAUSANW,2032,0.0,
NAmerica,TRNUSACAUSANW,2033,0.0,
NAmerica,TRNUSACAUSANW,2034,0.0,
NAmerica,TRNUSACAUSANW,2035,0.0,
NAmerica,TRNUSACAUSANW,2036,0.0,
NAmerica,TRNUSACAUSANW,2037,0.0,
NAmerica,TRNUSACAUSANW,2038,0.0,
NAmerica,TRNUSACAUSANW,2039,0.0,
NAmerica,TRNUSACAUSANW,2040,0.0,
NAmerica,TRNUSACAUSANW,2041,0.0,
NAmerica,TRNUSACAUSANW,2042,0.0,
NAmerica,TRNUSACAUSANW,2043,0.0,
NAmerica,TRNUSACAUSANW,2044,0.0,
NAmerica,TRNUSACAUSANW,2045,0.0,
NAmerica,TRNUSACAUSANW,2046,0.0,
NAmerica,TRNUSACAUSANW,2047,0.0,
NAmerica,TRNUSACAUSANW,2048,0.0,
NAmerica,TRNUSACAUSANW,2049,0.0,
NAmerica,TRNUSACAUSANW,2050,0.0,
NAmerica,TRNUSACAUSAMN,2019,0.0,
NAmerica,TRNUSACAUSAMN,2020,0.0,
NAmerica,TRNUSACAUSAMN,2021,0.0,
NAmerica,TRNUSACAUSAMN,2022,0.0,
NAmerica,TRNUSACAUSAMN,2023,0.0,
NAmerica,TRNUSACAUSAMN,2024,0.0,
NAmerica,TRNUSACAUSAMN,2025,0.0,
NAmerica,TRNUSACAUSAMN,2026,0.0,
NAmerica,TRNUSACAUSAMN,2027,0.0,
NAmerica,TRNUSACAUSAMN,2028,0.0,
NAmerica,TRNUSACAUSAMN,2029,0.0,
NAmerica,TRNUSACAUSAMN,2030,0.0,
NAmerica,TRNUSACAUSAMN,2031,0.0,
NAmerica,TRNUSACAUSAMN,2032,0.0,
NAmerica,TRNUSACAUSAMN,2033,0.0,
NAmerica,TRNUSACAUSAMN,2034,0.0,
NAmerica,TRNUSACAUSAMN,2035,0.0,
NAmerica,TRNUSACAUSAMN,2036,0.0,
NAmerica,TRNUSACAUSAMN,2037,0.0,
NAmerica,TRNUSACAUSAMN,2038,0.0,
NAmerica,TRNUSACAUSAMN,2039,0.0,
NAmerica,TRNUSACAUSAMN,2040,0.0,
NAmerica,TRNUSACAUSAMN,2041,0.0,
NAmerica,TRNUSACAUSAMN,2042,0.0,
NAmerica,TRNUSACAUSAMN,2043,0.0,
NAmerica,TRNUSACAUSAMN,2044,0.0,
NAmerica,TRNUSACAUSAMN,2045,0.0,
NAmerica,TRNUSACAUSAMN,2046,0.0,
NAmerica,TRNUSACAUSAMN,2047,0.0,
NAmerica,TRNUSACAUSAMN,2048,0.0,
NAmerica,TRNUSACAUSAMN,2049,0.0,
NAmerica,TRNUSACAUSAMN,2050,0.0,
NAmerica,TRNUSACAUSASW,2019,0.0,
NAmerica,TRNUSACAUSASW,2020,0.0,
NAmerica,TRNUSACAUSASW,2021,0.0,
NAmerica,TRNUSACAUSASW,2022,0.0,
NAmerica,TRNUSACAUSASW,2023,0.0,
NAmerica,TRNUSACAUSASW,2024,0.0,
NAmerica,TRNUSACAUSASW,2025,0.0,
NAmerica,TRNUSACAUSASW,2026,0.0,
NAmerica,TRNUSACAUSASW,2027,0.0,
NAmerica,TRNUSACAUSASW,2028,0.0,
NAmerica,TRNUSACAUSASW,2029,0.0,
NAmerica,TRNUSACAUSASW,2030,0.0,
NAmerica,TRNUSACAUSASW,2031,0.0,
NAmerica,TRNUSACAUSASW,2032,0.0,
NAmerica,TRNUSACAUSASW,2033,0.0,
NAmerica,TRNUSACAUSASW,2034,0.0,
NAmerica,TRNUSACAUSASW,2035,0.0,
NAmerica,TRNUSACAUSASW,2036,0.0,
NAmerica,TRNUSACAUSASW,2037,0.0,
NAmerica,TRNUSACAUSASW,2038,0.0,
NAmerica,TRNUSACAUSASW,2039,0.0,
NAmerica,TRNUSACAUSASW,2040,0.0,
NAmerica,TRNUSACAUSASW,2041,0.0,
NAmerica,TRNUSACAUSASW,2042,0.0,
NAmerica,TRNUSACAUSASW,2043,0.0,
NAmerica,TRNUSACAUSASW,2044,0.0,
NAmerica,TRNUSACAUSASW,2045,0.0,
NAmerica,TRNUSACAUSASW,2046,0.0,
NAmerica,TRNUSACAUSASW,2047,0.0,
NAmerica,TRNUSACAUSASW,2048,0.0,
NAmerica,TRNUSACAUSASW,2049,0.0,
NAmerica,TRNUSACAUSASW,2050,0.0,
NAmerica,TRNUSACEUSAMN,2019,0.0,
NAmerica,TRNUSACEUSAMN,2020,0.0,
NAmerica,TRNUSACEUSAMN,2021,0.0,
NAmerica,TRNUSACEUSAMN,2022,0.0,
NAmerica,TRNUSACEUSAMN,2023,0.0,
NAmerica,TRNUSACEUSAMN,2024,0.0,
NAmerica,TRNUSACEUSAMN,2025,0.0,
NAmerica,TRNUSACEUSAMN,2026,0.0,
NAmerica,TRNUSACEUSAMN,2027,0.0,
NAmerica,TRNUSACEUSAMN,2028,0.0,
NAmerica,TRNUSACEUSAMN,2029,0.0,
NAmerica,TRNUSACEUSAMN,2030,0.0,
NAmerica,TRNUSACEUSAMN,2031,0.0,
NAmerica,TRNUSACEUSAMN,2032,0.0,
NAmerica,TRNUSACEUSAMN,2033,0.0,
NAmerica,TRNUSACEUSAMN,2034,0.0,
NAmerica,TRNUSACEUSAMN,2035,0.0,
NAmerica,TRNUSACEUSAMN,2036,0.0,
NAmerica,TRNUSACEUSAMN,2037,0.0,
NAmerica,TRNUSACEUSAMN,2038,0.0,
NAmerica,TRNUSACEUSAMN,2039,0.0,
NAmerica,TRNUSACEUSAMN,2040,0.0,
NAmerica,TRNUSACEUSAMN,2041,0.0,
NAmerica,TRNUSACEUSAMN,2042,0.0,
NAmerica,TRNUSACEUSAMN,2043,0.0,
NAmerica,TRNUSACEUSAMN,2044,0.0,
NAmerica,TRNUSACEUSAMN,2045,0.0,
NAmerica,TRNUSACEUSAMN,2046,0.0,
NAmerica,TRNUSACEUSAMN,2047,0.0,
NAmerica,TRNUSACEUSAMN,2048,0.0,
NAmerica,TRNUSACEUSAMN,2049,0.0,
NAmerica,TRNUSACEUSAMN,2050,0.0,
NAmerica,TRNUSAMNUSASW,2019,0.0,
NAmerica,TRNUSAMNUSASW,2020,0.0,
NAmerica,TRNUSAMNUSASW,2021,0.0,
NAmerica,TRNUSAMNUSASW,2022,0.0,
NAmerica,TRNUSAMNUSASW,2023,0.0,
NAmerica,TRNUSAMNUSASW,2024,0.0,
NAmerica,TRNUSAMNUSASW,2025,0.0,
NAmerica,TRNUSAMNUSASW,2026,0.0,
NAmerica,TRNUSAMNUSASW,2027,0.0,
NAmerica,TRNUSAMNUSASW,2028,0.0,
NAmerica,TRNUSAMNUSASW,2029,0.0,
NAmerica,TRNUSAMNUSASW,2030,0.0,
NAmerica,TRNUSAMNUSASW,2031,0.0,
NAmerica,TRNUSAMNUSASW,2032,0.0,
NAmerica,TRNUSAMNUSASW,2033,0.0,
NAmerica,TRNUSAMNUSASW,2034,0.0,
NAmerica,TRNUSAMNUSASW,2035,0.0,
NAmerica,TRNUSAMNUSASW,2036,0.0,
NAmerica,TRNUSAMNUSASW,2037,0.0,
NAmerica,TRNUSAMNUSASW,2038,0.0,
NAmerica,TRNUSAMNUSASW,2039,0.0,
NAmerica,TRNUSAMNUSASW,2040,0.0,
NAmerica,TRNUSAMNUSASW,2041,0.0,
NAmerica,TRNUSAMNUSASW,2042,0.0,
NAmerica,TRNUSAMNUSASW,2043,0.0,
NAmerica,TRNUSAMNUSASW,2044,0.0,
NAmerica,TRNUSAMNUSASW,2045,0.0,
NAmerica,TRNUSAMNUSASW,2046,0.0,
NAmerica,TRNUSAMNUSASW,2047,0.0,
NAmerica,TRNUSAMNUSASW,2048,0.0,
NAmerica,TRNUSAMNUSASW,2049,0.0,
NAmerica,TRNUSAMNUSASW,2050,0.0,
NAmerica,TRNUSASWUSATX,2019,0.0,
NAmerica,TRNUSASWUSATX,2020,0.0,
NAmerica,TRNUSASWUSATX,2021,0.0,
NAmerica,TRNUSASWUSATX,2022,0.0,
NAmerica,TRNUSASWUSATX,2023,0.0,
NAmerica,TRNUSASWUSATX,2024,0.0,
NAmerica,TRNUSASWUSATX,2025,0.0,
NAmerica,TRNUSASWUSATX,2026,0.0,
NAmerica,TRNUSASWUSATX,2027,0.0,
NAmerica,TRNUSASWUSATX,2028,0.0,
NAmerica,TRNUSASWUSATX,2029,0.0,
NAmerica,TRNUSASWUSATX,2030,0.0,
NAmerica,TRNUSASWUSATX,2031,0.0,
NAmerica,TRNUSASWUSATX,2032,0.0,
NAmerica,TRNUSASWUSATX,2033,0.0,
NAmerica,TRNUSASWUSATX,2034,0.0,
NAmerica,TRNUSASWUSATX,2035,0.0,
NAmerica,TRNUSASWUSATX,2036,0.0,
NAmerica,TRNUSASWUSATX,2037,0.0,
NAmerica,TRNUSASWUSATX,2038,0.0,
NAmerica,TRNUSASWUSATX,2039,0.0,
NAmerica,TRNUSASWUSATX,2040,0.0,
NAmerica,TRNUSASWUSATX,2041,0.0,
NAmerica,TRNUSASWUSATX,2042,0.0,
NAmerica,TRNUSASWUSATX,2043,0.0,
NAmerica,TRNUSASWUSATX,2044,0.0,
NAmerica,TRNUSASWUSATX,2045,0.0,
NAmerica,TRNUSASWUSATX,2046,0.0,
NAmerica,TRNUSASWUSATX,2047,0.0,
NAmerica,TRNUSASWUSATX,2048,0.0,
NAmerica,TRNUSASWUSATX,2049,0.0,
NAmerica,TRNUSASWUSATX,2050,0.0,
NAmerica,TRNUSACEUSATX,2019,0.0,
NAmerica,TRNUSACEUSATX,2020,0.0,
NAmerica,TRNUSACEUSATX,2021,0.0,
NAmerica,TRNUSACEUSATX,2022,0.0,
NAmerica,TRNUSACEUSATX,2023,0.0,
NAmerica,TRNUSACEUSATX,2024,0.0,
NAmerica,TRNUSACEUSATX,2025,0.0,
NAmerica,TRNUSACEUSATX,2026,0.0,
NAmerica,TRNUSACEUSATX,2027,0.0,
